scheme,sample,spec,xvar,dvar,mvar,yvar,b_base_xn,se_base_xn,p_base_xn,N_base,r2w_base,b_mech,se_mech,p_mech,N_mech,r2w_mech,b_y_key,se_y_key,p_y_key,b_y_m,se_y_m,p_y_m,b_y_xn,se_y_xn,p_y_xn,N_y,r2w_y,base_ok10,base_ok05,mech_ok10,mech_ok05,ykey_ok10,ykey_ok05,theory_ok10,theory_ok05,attenuated,strict_ok10,strict_ok05,sig_base_xn,sig_mech,sig_y_key,sig_y_m,sig_y_xn
scheme2_extended,low_fin,noctrl,fund_est_scale_roll5,debt_burden_l1_w,soccap_leverage_w,ln_pat_utility_apply,-5.89441324156e-07,2.2914747e-07,.011473046,259,.78958511,-1.58820968553e-06,9.4439361e-07,.095538795,259,.043618124,5.34143588610e-07,3.1195663e-07,.089749783,-.0054048440222869,.0066248989,.41640529,-5.59948431225e-07,2.3842460e-07,.02068436,259,.79136944,1,1,1,0,1,0,1,0,1,1,0,**,*,*,,**
scheme2_extended,low_fin_through2023,noctrl,fund_est_scale_roll5,debt_burden_l1,soccap_leverage_w,ln_pat_utility_apply,-5.89441324156e-07,2.2914747e-07,.011473046,259,.78958511,-1.58820968553e-06,9.4439361e-07,.095538795,259,.043618124,5.34143588610e-07,3.1195663e-07,.089749783,-.0054048440222869,.0066248989,.41640529,-5.59948431225e-07,2.3842460e-07,.02068436,259,.79136944,1,1,1,0,1,0,1,0,1,1,0,**,*,*,,**
scheme2_extended,low_fin_through2023,noctrl,fund_est_scale_roll5,debt_burden_l1_w,soccap_leverage_w,ln_pat_utility_apply,-5.89441324156e-07,2.2914747e-07,.011473046,259,.78958511,-1.58820968553e-06,9.4439361e-07,.095538795,259,.043618124,5.34143588610e-07,3.1195663e-07,.089749783,-.0054048440222869,.0066248989,.41640529,-5.59948431225e-07,2.3842460e-07,.02068436,259,.79136944,1,1,1,0,1,0,1,0,1,1,0,**,*,*,,**
scheme2_extended,low_fin,noctrl,fund_est_scale_cum,debt_pressure_l1,soccap_leverage_govp5_w,F1_pat_apply_total,-.001370393472957,.00054535712,.013511853,243,.41032323,-7.88574430974e-08,4.3875104e-08,.075187571,243,.042148989,.0807397459061216,.018841106,.000040856692,-925.6360064376134,347.19324,.008900472,-.0012649026720842,.00050960167,.014660123,243,.47237781,1,1,1,0,1,1,1,0,1,1,0,**,*,***,***,**
scheme2_extended,low_fin,noctrl,fund_est_scale_cum,debt_pressure_l1_w,soccap_leverage_govp5_w,F1_pat_apply_total,-.001370393472957,.00054535712,.013511853,243,.41032323,-7.88574430974e-08,4.3875104e-08,.075187571,243,.042148989,.0807397459061216,.018841106,.000040856692,-925.6360064376134,347.19324,.008900472,-.0012649026720842,.00050960167,.014660123,243,.47237781,1,1,1,0,1,1,1,0,1,1,0,**,*,***,***,**
scheme2_extended,low_fin_through2023,noctrl,fund_est_scale_cum,debt_pressure_l1,soccap_leverage_govp5_w,F1_pat_apply_total,-.001370393472957,.00054535712,.013511853,243,.41032323,-7.88574430974e-08,4.3875104e-08,.075187571,243,.042148989,.0807397459061216,.018841106,.000040856692,-925.6360064376134,347.19324,.008900472,-.0012649026720842,.00050960167,.014660123,243,.47237781,1,1,1,0,1,1,1,0,1,1,0,**,*,***,***,**
scheme2_extended,low_fin_through2023,noctrl,fund_est_scale_cum,debt_pressure_l1_w,soccap_leverage_govp5_w,F1_pat_apply_total,-.001370393472957,.00054535712,.013511853,243,.41032323,-7.88574430974e-08,4.3875104e-08,.075187571,243,.042148989,.0807397459061216,.018841106,.000040856692,-925.6360064376134,347.19324,.008900472,-.0012649026720842,.00050960167,.014660123,243,.47237781,1,1,1,0,1,1,1,0,1,1,0,**,*,***,***,**
scheme2_extended,low_fin_active_cum,noctrl,fund_est_scale_cum,debt_pressure_l1,soccap_leverage_govp5_w,F1_pat_apply_total,-.001370393472957,.00054550602,.013567433,241,.41032323,-7.88574430974e-08,4.3887084e-08,.075322941,241,.042148989,.0807397459061216,.018846963,.000041651256,-925.6360064376134,347.30115,.0089458385,-.0012649026720842,.00050976005,.014722156,241,.47237781,1,1,1,0,1,1,1,0,1,1,0,**,*,***,***,**
scheme2_extended,low_fin_active_cum,noctrl,fund_est_scale_cum,debt_pressure_l1_w,soccap_leverage_govp5_w,F1_pat_apply_total,-.001370393472957,.00054550602,.013567433,241,.41032323,-7.88574430974e-08,4.3887084e-08,.075322941,241,.042148989,.0807397459061216,.018846963,.000041651256,-925.6360064376134,347.30115,.0089458385,-.0012649026720842,.00050976005,.014722156,241,.47237781,1,1,1,0,1,1,1,0,1,1,0,**,*,***,***,**
scheme2_extended,low_fin,noctrl,fund_est_scale_cum,debt_burden_l1,soccap_leverage_w,ln_pat_utility_apply,-5.10249945700e-07,2.0384422e-07,.01382112,259,.78567564,-1.67742686645e-06,9.2822171e-07,.073550478,259,.044079598,7.27427050671e-07,4.1190845e-07,.080249339,-.007686441945432,.0077120322,.32116762,-4.75132005417e-07,2.0815169e-07,.024429742,259,.78912365,1,1,1,0,1,0,1,0,1,1,0,**,*,*,,**
scheme2_extended,low_fin,noctrl,fund_est_scale_cum,debt_burden_l1_w,soccap_leverage_w,ln_pat_utility_apply,-5.10249945700e-07,2.0384422e-07,.01382112,259,.78567564,-1.67742686645e-06,9.2822171e-07,.073550478,259,.044079598,7.27427050671e-07,4.1190845e-07,.080249339,-.007686441945432,.0077120322,.32116762,-4.75132005417e-07,2.0815169e-07,.024429742,259,.78912365,1,1,1,0,1,0,1,0,1,1,0,**,*,*,,**
scheme2_extended,low_fin_through2023,noctrl,fund_est_scale_cum,debt_burden_l1,soccap_leverage_w,ln_pat_utility_apply,-5.10249945700e-07,2.0384422e-07,.01382112,259,.78567564,-1.67742686645e-06,9.2822171e-07,.073550478,259,.044079598,7.27427050671e-07,4.1190845e-07,.080249339,-.007686441945432,.0077120322,.32116762,-4.75132005417e-07,2.0815169e-07,.024429742,259,.78912365,1,1,1,0,1,0,1,0,1,1,0,**,*,*,,**
scheme2_extended,low_fin_through2023,noctrl,fund_est_scale_cum,debt_burden_l1_w,soccap_leverage_w,ln_pat_utility_apply,-5.10249945700e-07,2.0384422e-07,.01382112,259,.78567564,-1.67742686645e-06,9.2822171e-07,.073550478,259,.044079598,7.27427050671e-07,4.1190845e-07,.080249339,-.007686441945432,.0077120322,.32116762,-4.75132005417e-07,2.0815169e-07,.024429742,259,.78912365,1,1,1,0,1,0,1,0,1,1,0,**,*,*,,**
scheme2_extended,low_fin,noctrl,fund_est_scale_cum,debt_pressure_l1,soccap_leverage_govp5_w,F1_pat_utility_apply,-.0006824015553308,.00037229343,.069668099,243,.49955425,-7.88574430974e-08,4.3875104e-08,.075187571,243,.042148989,.0654235201937081,.012958771,1.9041587e-06,-824.0598827903082,283.39069,.0044492278,-.0006027589227671,.00034336277,.082125425,243,.5685519,1,0,1,0,1,1,1,0,1,1,0,*,*,***,***,*
scheme2_extended,low_fin,noctrl,fund_est_scale_cum,debt_pressure_l1_w,soccap_leverage_govp5_w,F1_pat_utility_apply,-.0006824015553308,.00037229343,.069668099,243,.49955425,-7.88574430974e-08,4.3875104e-08,.075187571,243,.042148989,.0654235201937081,.012958771,1.9041587e-06,-824.0598827903082,283.39069,.0044492278,-.0006027589227671,.00034336277,.082125425,243,.5685519,1,0,1,0,1,1,1,0,1,1,0,*,*,***,***,*
scheme2_extended,low_fin_through2023,noctrl,fund_est_scale_cum,debt_pressure_l1,soccap_leverage_govp5_w,F1_pat_utility_apply,-.0006824015553308,.00037229343,.069668099,243,.49955425,-7.88574430974e-08,4.3875104e-08,.075187571,243,.042148989,.0654235201937081,.012958771,1.9041587e-06,-824.0598827903082,283.39069,.0044492278,-.0006027589227671,.00034336277,.082125425,243,.5685519,1,0,1,0,1,1,1,0,1,1,0,*,*,***,***,*
scheme2_extended,low_fin_through2023,noctrl,fund_est_scale_cum,debt_pressure_l1_w,soccap_leverage_govp5_w,F1_pat_utility_apply,-.0006824015553308,.00037229343,.069668099,243,.49955425,-7.88574430974e-08,4.3875104e-08,.075187571,243,.042148989,.0654235201937081,.012958771,1.9041587e-06,-824.0598827903082,283.39069,.0044492278,-.0006027589227671,.00034336277,.082125425,243,.5685519,1,0,1,0,1,1,1,0,1,1,0,*,*,***,***,*
scheme2_extended,low_fin_active_cum,noctrl,fund_est_scale_cum,debt_pressure_l1,soccap_leverage_govp5_w,F1_pat_utility_apply,-.0006824015553308,.00037239506,.069799326,241,.49955425,-7.88574430974e-08,4.3887084e-08,.075322941,241,.042148989,.0654235201937081,.0129628,1.9644945e-06,-824.0598827903082,283.47879,.0044778395,-.0006027589227671,.0003434695,.082276955,241,.5685519,1,0,1,0,1,1,1,0,1,1,0,*,*,***,***,*
scheme2_extended,low_fin_active_cum,noctrl,fund_est_scale_cum,debt_pressure_l1_w,soccap_leverage_govp5_w,F1_pat_utility_apply,-.0006824015553308,.00037239506,.069799326,241,.49955425,-7.88574430974e-08,4.3887084e-08,.075322941,241,.042148989,.0654235201937081,.0129628,1.9644945e-06,-824.0598827903082,283.47879,.0044778395,-.0006027589227671,.0003434695,.082276955,241,.5685519,1,0,1,0,1,1,1,0,1,1,0,*,*,***,***,*
scheme2_extended,low_fin_no2020,noctrl,fund_est_scale_cum,debt_pressure_l1,D1_soccap_leverage_zero_w,F1_pat_utility_apply,-.0004465430851565,.00024632982,.071693636,705,.37572423,-8.95405061335e-08,4.4716231e-08,.046887979,705,.018310243,.0178508256157922,.010004308,.076221518,-137.5414666927319,175.68242,.43481588,-.0003240847888453,.000190429,.09067522,705,.42315108,1,0,1,1,1,0,1,0,1,1,0,*,**,*,,*
scheme2_extended,low_fin_no2020,noctrl,fund_est_scale_cum,debt_pressure_l1_w,D1_soccap_leverage_zero_w,F1_pat_utility_apply,-.0004464831893583,.00024632885,.071730271,705,.37571314,-8.95337871949e-08,4.4716987e-08,.046907969,705,.01830928,.01785123794271,.010004298,.0762145,-137.5417485035258,175.68385,.43481871,-.0003240227794714,.00019042776,.09073437,705,.42314243,1,0,1,1,1,0,1,0,1,1,0,*,**,*,,*
scheme2_moderator,low_fin,ctrl5,fund_est_scale_cum,debt_burden_l1,soccap_leverage_govp5_w,pat_utility_apply,-.0139552353146197,.0051054857,.0081271715,121,.67527854,-.0938660896374486,.055651814,.096613713,121,.25368184,.1129267181409798,.058340583,.057401635,-2540.424488879005,980.3111,.0118631,-.0118204890919065,.0036895378,.0021289785,121,.74912786,1,1,1,0,1,0,1,0,1,1,0,***,*,*,**,***
scheme2_moderator,low_fin,ctrl5,fund_est_scale_cum,debt_burden_l1_w,soccap_leverage_govp5_w,pat_utility_apply,-.0139552353146197,.0051054857,.0081271715,121,.67527854,-.0938660896374486,.055651814,.096613713,121,.25368184,.1129267181409798,.058340583,.057401635,-2540.424488879005,980.3111,.0118631,-.0118204890919065,.0036895378,.0021289785,121,.74912786,1,1,1,0,1,0,1,0,1,1,0,***,*,*,**,***
scheme2_moderator,low_fin_through2023,ctrl5,fund_est_scale_cum,debt_burden_l1,soccap_leverage_govp5_w,pat_utility_apply,-.0139552353146197,.0051054857,.0081271715,121,.67527854,-.0938660896374486,.055651814,.096613713,121,.25368184,.1129267181409798,.058340583,.057401635,-2540.424488879005,980.3111,.0118631,-.0118204890919065,.0036895378,.0021289785,121,.74912786,1,1,1,0,1,0,1,0,1,1,0,***,*,*,**,***
scheme2_moderator,low_fin_through2023,ctrl5,fund_est_scale_cum,debt_burden_l1_w,soccap_leverage_govp5_w,pat_utility_apply,-.0139552353146197,.0051054857,.0081271715,121,.67527854,-.0938660896374486,.055651814,.096613713,121,.25368184,.1129267181409798,.058340583,.057401635,-2540.424488879005,980.3111,.0118631,-.0118204890919065,.0036895378,.0021289785,121,.74912786,1,1,1,0,1,0,1,0,1,1,0,***,*,*,**,***
scheme2_moderator,low_fin_active_cum,ctrl5,fund_est_scale_cum,debt_burden_l1,soccap_leverage_govp5_w,pat_utility_apply,-.0139552353146196,.005112987,.0082808202,119,.67527854,-.0938660896374487,.05572848,.097225338,119,.25368184,.11292671814098,.058437318,.057951953,-2540.424488879009,981.93658,.012076533,-.0118204890919065,.0036956556,.0021918614,119,.74912786,1,1,1,0,1,0,1,0,1,1,0,***,*,*,**,***
scheme2_moderator,low_fin_active_cum,ctrl5,fund_est_scale_cum,debt_burden_l1_w,soccap_leverage_govp5_w,pat_utility_apply,-.0139552353146196,.005112987,.0082808202,119,.67527854,-.0938660896374487,.05572848,.097225338,119,.25368184,.11292671814098,.058437318,.057951953,-2540.424488879009,981.93658,.012076533,-.0118204890919065,.0036956556,.0021918614,119,.74912786,1,1,1,0,1,0,1,0,1,1,0,***,*,*,**,***
scheme2_moderator,low_fin,ctrl5,fund_est_scale_cum,debt_burden_l1,soccap_leverage_govp5_w,F1_pat_apply_total,-.0278642728974255,.010335181,.0089878645,121,.53546774,-.0938660896374486,.055651814,.096613713,121,.25368184,.1818997408664564,.099855259,.073258542,-3558.116811408004,1830.2556,.056357678,-.0252164406831662,.0080812825,.0027250077,121,.60595453,1,1,1,0,1,0,1,0,1,1,0,***,*,*,*,***
scheme2_moderator,low_fin,ctrl5,fund_est_scale_cum,debt_burden_l1_w,soccap_leverage_govp5_w,F1_pat_apply_total,-.0278642728974255,.010335181,.0089878645,121,.53546774,-.0938660896374486,.055651814,.096613713,121,.25368184,.1818997408664564,.099855259,.073258542,-3558.116811408004,1830.2556,.056357678,-.0252164406831662,.0080812825,.0027250077,121,.60595453,1,1,1,0,1,0,1,0,1,1,0,***,*,*,*,***
scheme2_moderator,low_fin_through2023,ctrl5,fund_est_scale_cum,debt_burden_l1,soccap_leverage_govp5_w,F1_pat_apply_total,-.0278642728974255,.010335181,.0089878645,121,.53546774,-.0938660896374486,.055651814,.096613713,121,.25368184,.1818997408664564,.099855259,.073258542,-3558.116811408004,1830.2556,.056357678,-.0252164406831662,.0080812825,.0027250077,121,.60595453,1,1,1,0,1,0,1,0,1,1,0,***,*,*,*,***
scheme2_moderator,low_fin_through2023,ctrl5,fund_est_scale_cum,debt_burden_l1_w,soccap_leverage_govp5_w,F1_pat_apply_total,-.0278642728974255,.010335181,.0089878645,121,.53546774,-.0938660896374486,.055651814,.096613713,121,.25368184,.1818997408664564,.099855259,.073258542,-3558.116811408004,1830.2556,.056357678,-.0252164406831662,.0080812825,.0027250077,121,.60595453,1,1,1,0,1,0,1,0,1,1,0,***,*,*,*,***
scheme2_moderator,low_fin_active_cum,ctrl5,fund_est_scale_cum,debt_burden_l1,soccap_leverage_govp5_w,F1_pat_apply_total,-.0278642728974254,.010350366,.0091523957,119,.53546774,-.0938660896374487,.05572848,.097225338,119,.25368184,.1818997408664566,.10002083,.073879525,-3558.11681140801,1833.2904,.056902811,-.0252164406831661,.0080946824,.0028005599,119,.60595453,1,1,1,0,1,0,1,0,1,1,0,***,*,*,*,***
scheme2_moderator,low_fin_active_cum,ctrl5,fund_est_scale_cum,debt_burden_l1_w,soccap_leverage_govp5_w,F1_pat_apply_total,-.0278642728974254,.010350366,.0091523957,119,.53546774,-.0938660896374487,.05572848,.097225338,119,.25368184,.1818997408664566,.10002083,.073879525,-3558.11681140801,1833.2904,.056902811,-.0252164406831661,.0080946824,.0028005599,119,.60595453,1,1,1,0,1,0,1,0,1,1,0,***,*,*,*,***
scheme2_moderator,low_fin_no2020,ctrl5,fund_est_scale_roll5,debt_burden,soccap_leverage_govp5_w,ln_pat_utility_apply,-7.65611853808e-07,3.1334000e-07,.017560797,110,.88582921,-.1319207869276082,.0642865,.044607896,110,.22527415,5.16919407199e-06,2.8139721e-06,.071251966,-.1340195790563306,.055128891,.018113632,-6.31545544958e-07,3.0970938e-07,.045921989,110,.90270162,1,1,1,1,1,0,1,0,1,1,0,**,**,*,**,**
scheme2_moderator,low_fin_no2020,ctrl5,fund_est_scale_roll5,debt_burden_w,soccap_leverage_govp5_w,ln_pat_utility_apply,-7.65611853808e-07,3.1334000e-07,.017560797,110,.88582921,-.1319207869276082,.0642865,.044607896,110,.22527415,5.16919407199e-06,2.8139721e-06,.071251966,-.1340195790563306,.055128891,.018113632,-6.31545544958e-07,3.0970938e-07,.045921989,110,.90270162,1,1,1,1,1,0,1,0,1,1,0,**,**,*,**,**
scheme2_moderator,low_fin,ctrl5,fund_est_scale_cum,debt_burden_l1,soccap_leverage_govp5_w,F1_pat_utility_apply,-.0097744758090961,.0040124198,.017688166,121,.76108205,-.0938660896374486,.055651814,.096613713,121,.25368184,.1001039168449992,.050489817,.051770441,-2306.769165550217,768.11078,.0038288417,-.0078009567562871,.0030431286,.012762423,121,.80719304,1,1,1,0,1,0,1,0,1,1,0,**,*,*,***,**
scheme2_moderator,low_fin,ctrl5,fund_est_scale_cum,debt_burden_l1_w,soccap_leverage_govp5_w,F1_pat_utility_apply,-.0097744758090961,.0040124198,.017688166,121,.76108205,-.0938660896374486,.055651814,.096613713,121,.25368184,.1001039168449992,.050489817,.051770441,-2306.769165550217,768.11078,.0038288417,-.0078009567562871,.0030431286,.012762423,121,.80719304,1,1,1,0,1,0,1,0,1,1,0,**,*,*,***,**
scheme2_moderator,low_fin_through2023,ctrl5,fund_est_scale_cum,debt_burden_l1,soccap_leverage_govp5_w,F1_pat_utility_apply,-.0097744758090961,.0040124198,.017688166,121,.76108205,-.0938660896374486,.055651814,.096613713,121,.25368184,.1001039168449992,.050489817,.051770441,-2306.769165550217,768.11078,.0038288417,-.0078009567562871,.0030431286,.012762423,121,.80719304,1,1,1,0,1,0,1,0,1,1,0,**,*,*,***,**
scheme2_moderator,low_fin_through2023,ctrl5,fund_est_scale_cum,debt_burden_l1_w,soccap_leverage_govp5_w,F1_pat_utility_apply,-.0097744758090961,.0040124198,.017688166,121,.76108205,-.0938660896374486,.055651814,.096613713,121,.25368184,.1001039168449992,.050489817,.051770441,-2306.769165550217,768.11078,.0038288417,-.0078009567562871,.0030431286,.012762423,121,.80719304,1,1,1,0,1,0,1,0,1,1,0,**,*,*,***,**
scheme2_moderator,low_fin_active_cum,ctrl5,fund_est_scale_cum,debt_burden_l1,soccap_leverage_govp5_w,F1_pat_utility_apply,-.009774475809096,.0040183151,.01794453,119,.76108205,-.0938660896374487,.05572848,.097225338,119,.25368184,.1001039168449994,.050573535,.052291907,-2306.769165550223,769.38446,.0039257631,-.007800956756287,.0030481745,.012986469,119,.80719304,1,1,1,0,1,0,1,0,1,1,0,**,*,*,***,**
scheme2_moderator,low_fin_active_cum,ctrl5,fund_est_scale_cum,debt_burden_l1_w,soccap_leverage_govp5_w,F1_pat_utility_apply,-.009774475809096,.0040183151,.01794453,119,.76108205,-.0938660896374487,.05572848,.097225338,119,.25368184,.1001039168449994,.050573535,.052291907,-2306.769165550223,769.38446,.0039257631,-.007800956756287,.0030481745,.012986469,119,.80719304,1,1,1,0,1,0,1,0,1,1,0,**,*,*,***,**
scheme2_moderator,low_fin,ctrl5,fund_est_scale_roll5,debt_burden,soccap_leverage_govp5_w,F1_pat_apply_total,-.0200149570561053,.011009023,.074049391,119,.5006817,-.1200543476235726,.062983975,.061429318,119,.27496549,.1293963044965627,.077280752,.099264093,-2967.870759742641,1470.9738,.048109755,-.0168959007253885,.010514712,.1133307,119,.54392463,1,0,1,0,1,0,1,0,1,1,0,*,*,*,**,
scheme2_moderator,low_fin,ctrl5,fund_est_scale_roll5,debt_burden_w,soccap_leverage_govp5_w,F1_pat_apply_total,-.0200149570561053,.011009023,.074049391,119,.5006817,-.1200543476235726,.062983975,.061429318,119,.27496549,.1293963044965627,.077280752,.099264093,-2967.870759742641,1470.9738,.048109755,-.0168959007253885,.010514712,.1133307,119,.54392463,1,0,1,0,1,0,1,0,1,1,0,*,*,*,**,
scheme2_moderator,low_fin_through2023,ctrl5,fund_est_scale_roll5,debt_burden,soccap_leverage_govp5_w,F1_pat_apply_total,-.0200149570561053,.011009023,.074049391,119,.5006817,-.1200543476235726,.062983975,.061429318,119,.27496549,.1293963044965627,.077280752,.099264093,-2967.870759742641,1470.9738,.048109755,-.0168959007253885,.010514712,.1133307,119,.54392463,1,0,1,0,1,0,1,0,1,1,0,*,*,*,**,
